input1,8,8,9,576,5919,0.012
input1,8,8,8,512,5433,0.011
input1,8,8,6,384,3737,0.008
input1,8,8,7,448,4296,0.009
input1,8,8,8,512,5541,0.011
input1,8,8,7,448,3856,0.01
input1,8,8,7,448,4335,0.01
input1,8,8,8,512,3490,0.011
input1,8,8,8,512,5428,0.011
input1,8,8,7,448,3995,0.009
